,code,geom,box
103,S_k_1868,"                                            geometry
0  POLYGON ((150.62456 -25.71203, 150.60464 -25.7...","{'lats': [-25.7120262721677, -25.71202491007499, -25.69397167378803, -25.693970312788696], 'lons': [150.62456332298822, 150.604635173987, 150.604635173987, 150.62456031709058]}"
104,S_k_1869,"                                            geometry
0  POLYGON ((150.83316 -25.69053, 150.81324 -25.6...","{'lats': [-25.69052629910597, -25.69052493831525, -25.67247164880933, -25.672470289111605], 'lons': [150.83316153424948, 150.81323696443656, 150.81323696443656, 150.83315853177405]}"
105,S_k_1870,"                                            geometry
0  POLYGON ((150.88696 -25.66573, 150.86704 -25.6...","{'lats': [-25.665726330159007, -25.665724970869537, -25.647671620015736, -25.647670261818828], 'lons': [150.88695947349618, 150.86703902716155, 150.86703902716155, 150.88695647496485]}"
106,S_k_1871,"                                            geometry
0  POLYGON ((150.74454 -25.39723, 150.72466 -25.3...","{'lats': [-25.39722666498542, -25.3972253219107, -25.379171309594064, -25.379169967607172], 'lons': [150.74453733578318, 150.72466118610805, 150.72466118610805, 150.74453437972653]}"
107,S_k_1872,"                                            geometry
0  POLYGON ((150.60562 -25.17573, 150.58578 -25.1...","{'lats': [-25.17572693929566, -25.175725609544447, -25.157671055337964, -25.157669726670754], 'lons': [150.6056193105067, 150.58577922874676, 150.58577922874676, 150.6056163891809]}"
108,S_k_1873,"                                            geometry
0  POLYGON ((150.82361 -25.08373, 150.80379 -25.0...","{'lats': [-25.083727052719762, -25.083725728488584, -25.065670950222735, -25.065669627073973], 'lons': [150.82361188632936, 150.8037866600951, 150.8037866600951, 150.82360897934805]}"
109,S_k_1874,"                                            geometry
0  POLYGON ((150.83998 -24.62133, 150.82022 -24.6...","{'lats': [-24.621327618211737, -24.621326321603227, -24.603270426311358, -24.60326913077749], 'lons': [150.83997512319888, 150.82022345891474, 150.82022345891474, 150.83997228760853]}"
110,S_k_1875,"                                            geometry
0  POLYGON ((150.73638 -24.69633, 150.71662 -24.6...","{'lats': [-24.696327527013825, -24.696326225938627, -24.678270510785243, -24.678269210785924], 'lons': [150.73638102393386, 150.71661755243056, 150.71661755243056, 150.73637817684312]}"
111,S_k_1876,"                                            geometry
0  POLYGON ((149.44005 -22.89533, 149.42055 -22.8...","{'lats': [-22.89532965935805, -22.89532846414963, -22.877268537837764, -22.87726734367683], 'lons': [149.44004580945347, 149.42055290095573, 149.42055290095573, 149.44004323049748]}"
112,S_k_1877,"                                            geometry
0  POLYGON ((150.62456 -25.66523, 150.60464 -25.6...","{'lats': [-25.665226330784858, -25.665224971525653, -25.64717161943544, -25.64717026126878], 'lons': [150.62455943197662, 150.6046390687208, 150.6046390687208, 150.6245564335248]}"
113,S_k_1880,"                                            geometry
0  POLYGON ((147.54582 -22.58883, 147.52637 -22.5...","{'lats': [-22.588830009964752, -22.588828832495693, -22.570768213945843, -22.570767037519747], 'lons': [147.54582411438798, 147.52637461803994, 147.52637461803994, 147.54582157947635]}"
114,S_k_1883,"                                            geometry
0  POLYGON ((147.72584 -22.83263, 147.70636 -22.8...","{'lats': [-22.832629731378127, -22.832628539804922, -22.814568471292038, -22.81456728076538], 'lons': [147.7258413408426, 147.70635737408892, 147.70635737408892, 147.72583877093254]}"
115,S_k_1884,"                                            geometry
0  POLYGON ((147.73995 -22.88683, 147.72045 -22.8...","{'lats': [-22.886829669130467, -22.886828474415054, -22.868768528807767, -22.86876733513971], 'lons': [147.73994520273865, 147.72045350828418, 147.72045350828418, 147.7399426250101]}"
116,S_k_1885,"                                            geometry
0  POLYGON ((147.82174 -22.87473, 147.80225 -22.8...","{'lats': [-22.874729683036957, -22.87472848902324, -22.856668515957978, -22.85666732299144], 'lons': [147.82174433956152, 147.80225437233454, 147.80225437233454, 147.82174176357964]}"
117,S_k_1887,"                                            geometry
0  POLYGON ((149.28803 -22.69333, 149.26857 -22.6...","{'lats': [-22.693329890837926, -22.69332870732939, -22.67526832397729, -22.67526714151324], 'lons': [149.28803146918202, 149.26856725576334, 149.26856725576334, 149.288028919303]}"
118,S_k_1889,"                                            geometry
0  POLYGON ((147.51324 -22.74503, 147.49376 -22.7...","{'lats': [-22.74502983174391, -22.7450286452441, -22.726968378566532, -22.726967193111978], 'lons': [147.51323512393202, 147.49376359730212, 147.49376359730212, 147.51323256662926]}"
119,S_k_1892,"                                            geometry
0  POLYGON ((147.53333 -22.64013, 147.51387 -22.6...","{'lats': [-22.640129951537634, -22.64012877110486, -22.622068267909622, -22.622067088520556], 'lons': [147.5333277195011, 147.51387100925672, 147.51387100925672, 147.53332517724817]}"
120,S_k_1893,"                                            geometry
0  POLYGON ((147.53343 -22.67353, 147.51397 -22.6...","{'lats': [-22.673529913442067, -22.673528731078534, -22.65546830309748, -22.65546712177814], 'lons': [147.53343007230902, 147.51396865405607, 147.51396865405607, 147.53342752526981]}"
121,S_k_1894,"                                            geometry
0  POLYGON ((147.51405 -22.94373, 147.49455 -22.9...","{'lats': [-22.943729603659467, -22.94372840564269, -22.925668589307215, -22.925667392338646], 'lons': [147.5140492696788, 147.49454943723322, 147.49454943723322, 147.51404668372726]}"
122,S_k_1895,"                                            geometry
0  POLYGON ((149.08260 -23.57173, 149.06300 -23.5...","{'lats': [-23.571728872805068, -23.57172763816985, -23.553669265021448, -23.553668031443998], 'lons': [149.08259502471742, 149.06300363630567, 149.06300363630567, 149.08259234697292]}"
123,S_k_1896,"                                            geometry
0  POLYGON ((149.12351 -23.71163, 149.10389 -23.7...","{'lats': [-23.71162870795032, -23.711627465111416, -23.693569417524028, -23.693568175745078], 'lons': [149.1235054365586, 149.1038932141097, 149.1038932141097, 149.12350273810102]}"
124,S_k_1897,"                                            geometry
0  POLYGON ((149.12420 -23.65013, 149.10460 -23.6...","{'lats': [-23.650128780511263, -23.6501275412808, -23.632069350396215, -23.632068112224744], 'lons': [149.12420084961053, 149.10459780561575, 149.10459780561575, 149.12419816027048]}"
125,S_k_1899,"                                            geometry
0  POLYGON ((149.43820 -23.59933, 149.41860 -23.5...","{'lats': [-23.59932884034034, -23.599327604088018, -23.58126929505131, -23.581268059857184], 'lons': [149.43819707244077, 149.41860158654342, 149.41860158654342, 149.43819439061764]}"
126,S_k_1900,"                                            geometry
0  POLYGON ((149.33270 -23.68403, 149.31310 -23.6...","{'lats': [-23.68402874053186, -23.684027499312762, -23.66596938738138, -23.6659681472218], 'lons': [149.33270337610116, 149.3130952766139, 149.31309527661392, 149.33270068173775]}"
127,S_k_1902,"                                            geometry
0  POLYGON ((149.33490 -23.64153, 149.31530 -23.6...","{'lats': [-23.64152879064665, -23.641527551920515, -23.62346934102019, -23.623468103352913], 'lons': [149.33490020942318, 149.31529844643973, 149.31529844643973, 149.33489752135657]}"
128,S_k_1903,"                                            geometry
0  POLYGON ((149.20740 -23.69483, 149.18779 -23.6...","{'lats': [-23.694828727785975, -23.694827485933118, -23.67676939917304, -23.676768158379875], 'lons': [149.2074041819937, 149.18779446992068, 149.18779446992068, 149.20740148602866]}"
129,S_k_1906,"                                            geometry
0  POLYGON ((148.98674 -26.59503, 148.96666 -26.5...","{'lats': [-26.59502515214529, -26.595023736176536, -26.576972712732523, -26.576971297873268], 'lons': [148.98673857045875, 148.9666598550697, 148.9666598550697, 148.98673542164084]}"
130,S_k_1907,"                                            geometry
0  POLYGON ((149.03677 -26.90642, 149.01663 -26.9...","{'lats': [-26.90642475090307, -26.90642331574152, -26.888373085095157, -26.888371651049017], 'lons': [149.03676595102937, 149.0166324487341, 149.0166324487341, 149.0367627506716]}"
131,S_k_1908,"                                            geometry
0  POLYGON ((148.82757 -26.95312, 148.80743 -26.9...","{'lats': [-26.95312469045373, -26.953123252404986, -26.935073141200245, -26.935071704267802], 'lons': [148.82757009576767, 148.8074283001055, 148.8074283001055, 148.82756688762788]}"
132,S_k_1909,"                                            geometry
0  POLYGON ((149.02019 -22.12113, 149.00081 -22.1...","{'lats': [-22.121130537868805, -22.121129387321755, -22.103067726588485, -22.103066577077673], 'lons': [149.02019172599265, 149.0008070396168, 149.0008070396168, 149.02018925745458]}"
133,S_k_1910,"                                            geometry
0  POLYGON ((148.85487 -26.93092, 148.83473 -26.9...","{'lats': [-26.93092471919875, -26.930923282522805, -26.912873114520824, -26.912871678960748], 'lons': [148.85486812420524, 148.83473027351815, 148.83473027351815, 148.85486491976656]}"
134,S_k_1911,"                                            geometry
0  POLYGON ((148.95706 -26.80862, 148.93694 -26.8...","{'lats': [-26.808624877264798, -26.808623448142118, -26.790572967819962, -26.790571539810827], 'lons': [148.95705730369235, 148.93694110419577, 148.93694110419577, 148.95705411958704]}"
135,S_k_1914,"                                            geometry
0  POLYGON ((148.41562 -22.56863, 148.39618 -22.5...","{'lats': [-22.56863003294289, -22.568628856640235, -22.55056819272433, -22.550567017464346], 'lons': [148.4156226976963, 148.39617603617504, 148.39617603617504, 148.41562016567204]}"
136,S_k_1915,"                                            geometry
0  POLYGON ((148.53725 -22.89703, 148.51775 -22.8...","{'lats': [-22.897029657403227, -22.89702846209621, -22.878968539644085, -22.87896734538457], 'lons': [148.5372459308312, 148.51775277945535, 148.51775277945535, 148.53724335162968]}"
137,S_k_1919,"                                            geometry
0  POLYGON ((144.92681 -23.76373, 144.90719 -23.7...","{'lats': [-23.76372864636875, -23.763727400470348, -23.74566947449905, -23.745668229661415], 'lons': [144.92680933459798, 144.90718931220155, 144.90718931220155, 144.9268066284016]}"
138,S_k_1925,"                                            geometry
0  POLYGON ((145.07111 -23.74443, 145.05149 -23.7...","{'lats': [-23.74442866919301, -23.744427424428256, -23.726369453381682, -23.726368209677396], 'lons': [145.0711078892978, 145.0514907589357, 145.0514907589357, 145.07110518596983]}"
139,S_k_1926,"                                            geometry
0  POLYGON ((145.07951 -23.76823, 145.05989 -23.7...","{'lats': [-23.768228641045027, -23.768227394882256, -23.75016947942473, -23.7501682343228], 'lons': [145.07950967180597, 145.05988897465912, 145.05988897465912, 145.07950696494055]}"
140,S_k_1932,"                                            geometry
0  POLYGON ((145.14141 -23.76553, 145.12179 -23.7...","{'lats': [-23.765528644239357, -23.765527398235207, -23.747469476469238, -23.747468231525893], 'lons': [145.14140946947114, 145.12178917719464, 145.12178917719464, 145.14140676300718]}"
141,S_k_1938,"                                            geometry
0  POLYGON ((144.97141 -23.71923, 144.95179 -23.7...","{'lats': [-23.71922869897357, -23.71922745568851, -23.70116942582903, -23.701168183604047], 'lons': [144.97140600448168, 144.95179264562273, 144.95179264562273, 144.9714033048961]}"
142,S_k_1947,"                                            geometry
0  POLYGON ((145.17741 -23.79583, 145.15779 -23.7...","{'lats': [-23.795828608376237, -23.795827360591623, -23.777769509651623, -23.77776826292828], 'lons': [145.1774117418432, 145.1577869025693, 145.1577869025693, 145.17740903087196]}"
143,S_k_1961,"                                            geometry
0  POLYGON ((145.69530 -20.64883, 145.67610 -20.6...","{'lats': [-20.64883214225368, -20.64883107534999, -20.630766248201656, -20.630765182314327], 'lons': [145.69529529068276, 145.67610357626305, 145.67610357626305, 145.69529302484798]}"
144,S_k_1982,"                                            geometry
0  POLYGON ((145.10401 -23.70903, 145.08439 -23.7...","{'lats': [-23.709028711020817, -23.709027468334536, -23.690969414683327, -23.69096817305696], 'lons': [145.10400524232372, 145.08439340853744, 145.08439340853744, 145.10400254425198]}"
145,S_k_1993,"                                            geometry
0  POLYGON ((145.18891 -23.70673, 145.16929 -23.7...","{'lats': [-23.706728713736823, -23.706727471185545, -23.68866941217061, -23.688668170679207], 'lons': [145.1889050705238, 145.169293580508, 145.169293580508, 145.18890237279334]}"
146,S_k_1996,"                                            geometry
0  POLYGON ((145.68570 -20.73383, 145.66650 -20.7...","{'lats': [-20.733832052046996, -20.73383098035818, -20.715766331199177, -20.715765260527824], 'lons': [145.68570063455343, 145.6664982266649, 145.6664982266649, 145.68569835726194]}"
147,S_k_1998,"                                            geometry
0  POLYGON ((145.79040 -20.71453, 145.77120 -20.7...","{'lats': [-20.714532072555617, -20.714531001953766, -20.696466312328138, -20.696465242743496], 'lons': [145.79039941881032, 145.7711994437098, 145.77119944370983, 145.7903971441228]}"
