,code,geom,box
104,S_k_489,"                                            geometry
0  POLYGON ((141.09289 -38.02651, 141.07011 -38.0...","{'lats': [-38.026508709743645, -38.02650650328094, -38.0084879670708, -38.00848576202883], 'lons': [141.09288801898683, 141.07010919275828, 141.07010919275828, 141.0928824420139]}"
105,S_k_490,"                                            geometry
0  POLYGON ((141.12429 -37.41431, 141.10170 -37.4...","{'lats': [-37.414309659646094, -37.414307501066915, -37.396287089062845, -37.39628493188155], 'lons': [141.12429471345823, 141.10170258142227, 141.10170258142227, 141.12428930280382]}"
106,S_k_491,"                                            geometry
0  POLYGON ((141.16581 -37.48781, 141.14319 -37.4...","{'lats': [-37.48780954588852, -37.487807381601584, -37.46978719425015, -37.46978503136379], 'lons': [141.16580576650392, 141.14319151853607, 141.14319151853607, 141.16580033616296]}"
107,S_k_492,"                                            geometry
0  POLYGON ((141.16770 -37.45181, 141.14510 -37.4...","{'lats': [-37.45180960161653, -37.451807440126615, -37.433787142721904, -37.43378498263125], 'lons': [141.16770034773458, 141.14509694212995, 141.14509694212995, 141.16769492704546]}"
108,S_k_493,"                                            geometry
0  POLYGON ((141.17129 -37.37981, 141.14871 -37.3...","{'lats': [-37.37980971301484, -37.37980755711101, -37.361787039711274, -37.36178488520407], 'lons': [141.1712895391666, 141.1487077603199, 141.1487077603199, 141.17128413772676]}"
109,S_k_494,"                                            geometry
0  POLYGON ((147.24607 -35.86691, 147.22393 -35.8...","{'lats': [-35.86691203478799, -35.866909993888186, -35.848884890644165, -35.84888285108829], 'lons': [147.24607111202363, 147.22392638160863, 147.22392638160863, 147.24606609898254]}"
110,S_k_495,"                                            geometry
0  POLYGON ((147.25475 -35.68681, 147.23265 -35.6...","{'lats': [-35.68681230860151, -35.68681028110127, -35.668784636956424, -35.66878261079417], 'lons': [147.25474618178697, 147.23265133398124, 147.23265133398124, 147.2547412130298]}"
111,S_k_496,"                                            geometry
0  POLYGON ((141.26781 -35.41671, 141.24579 -35.4...","{'lats': [-35.416712718146044, -35.41671071063013, -35.39868425742908, -35.398682251242356], 'lons': [141.26780920687182, 141.24578834172473, 141.24578834172473, 141.26780430378875]}"
112,S_k_497,"                                            geometry
0  POLYGON ((141.28925 -34.96651, 141.26735 -34.9...","{'lats': [-34.966513397750475, -34.96651142325291, -34.94848362742273, -34.94848165424002], 'lons': [141.28924866389988, 141.26734893845156, 141.26734893845156, 141.28924386835484]}"
113,S_k_498,"                                            geometry
0  POLYGON ((141.18389 -38.02941, 141.16111 -38.0...","{'lats': [-38.02940870523133, -38.02940649853994, -38.01138797123976, -38.01138576596922], 'lons': [141.18388846775824, 141.1611087435866, 141.1611087435866, 141.18388288998457]}"
114,S_k_499,"                                            geometry
0  POLYGON ((141.20742 -37.56131, 141.18478 -37.5...","{'lats': [-37.56130943205121, -37.56130726204541, -37.54328729950062, -37.54328513089811], 'lons': [141.20741685990498, 141.18478041525663, 141.18478041525663, 141.2074114098016]}"
115,S_k_500,"                                            geometry
0  POLYGON ((141.21280 -37.45321, 141.19020 -37.4...","{'lats': [-37.453209599449686, -37.453207437851034, -37.43518714472548, -37.43518498452615], 'lons': [141.21280055828382, 141.1901967313933, 141.1901967313933, 141.2127951372197]}"
116,S_k_501,"                                            geometry
0  POLYGON ((141.21460 -37.41721, 141.19200 -37.4...","{'lats': [-37.41720965515923, -37.41720749635506, -37.39918709321191, -37.39918493580573], 'lons': [141.214595148802, 141.19200214569096, 141.19200214569096, 141.21458973737225]}"
117,S_k_502,"                                            geometry
0  POLYGON ((141.22749 -38.06681, 141.20470 -38.0...","{'lats': [-38.06680864702765, -38.06680643738525, -38.04878802501292, -38.048785816792794], 'lons': [141.22749426115885, 141.20470294501874, 141.20470294501874, 141.22748867304765]}"
118,S_k_503,"                                            geometry
0  POLYGON ((141.24374 -37.74271, 141.22105 -37.7...","{'lats': [-37.742709150761, -37.74270696659307, -37.72468755952688, -37.72468537676897], 'lons': [141.24374441242296, 141.22105283819488, 141.22105283819488, 141.24373891321795]}"
119,S_k_504,"                                            geometry
0  POLYGON ((141.24913 -37.63481, 141.22647 -37.6...","{'lats': [-37.63480931813488, -37.63480714239907, -37.616787404813465, -37.61678523048367], 'lons': [141.2491279938176, 141.2264692714275, 141.2264692714275, 141.24912252387554]}"
120,S_k_505,"                                            geometry
0  POLYGON ((141.35667 -35.87041, 141.33453 -35.8...","{'lats': [-35.870412029461065, -35.87040998830026, -35.85238489557908, -35.852382855762336], 'lons': [141.3566715987109, 141.33452589448913, 141.33452589448913, 141.35666658480523]}"
121,S_k_506,"                                            geometry
0  POLYGON ((141.37352 -35.51021, 141.35148 -35.5...","{'lats': [-35.51021257652587, -35.510210562107034, -35.49218438868058, -35.49218237559395], 'lons': [141.37352195058781, 141.3514755866944, 141.3514755866944, 141.37351702486998]}"
122,S_k_507,"                                            geometry
0  POLYGON ((141.37771 -35.42011, 141.35569 -35.4...","{'lats': [-35.42011271299904, -35.42011070523238, -35.40208426219944, -35.40208225576208], 'lons': [141.37770966924867, 141.35568787893737, 141.35568787893737, 141.37770476534436]}"
123,S_k_508,"                                            geometry
0  POLYGON ((141.29094 -37.70821, 141.26826 -37.7...","{'lats': [-37.70820920429541, -37.708207022826194, -37.690187510044446, -37.69018532998399], 'lons': [141.29093915316773, 141.26825810213612, 141.26825810213612, 141.29093366333737]}"
124,S_k_509,"                                            geometry
0  POLYGON ((141.29622 -37.60021, 141.27357 -37.6...","{'lats': [-37.60020937177059, -37.600207198733564, -37.5821873552299, -37.582185183597595], 'lons': [141.29622274749062, 141.27357452242745, 141.27357452242745, 141.29621728689713]}"
125,S_k_510,"                                            geometry
0  POLYGON ((141.30669 -37.38411, 141.28411 -37.3...","{'lats': [-37.38410970636404, -37.384107550126885, -37.36608704586156, -37.366084891021195], 'lons': [141.30669018359566, 141.28410711531717, 141.28410711531717, 141.30668478100827]}"
126,S_k_511,"                                            geometry
0  POLYGON ((141.31680 -38.10571, 141.29400 -38.1...","{'lats': [-38.10570858646927, -38.10570637375435, -38.08768808095834, -38.087685869667176], 'lons': [141.31680029834618, 141.29399690244588, 141.29399690244588, 141.31679469946096]}"
127,S_k_512,"                                            geometry
0  POLYGON ((141.33614 -37.70961, 141.31346 -37.7...","{'lats': [-37.70960920212334, -37.709607020544674, -37.691587512052195, -37.691585331882315], 'lons': [141.33613936641157, 141.31345788870226, 141.31345788870226, 141.3361338762011]}"
128,S_k_513,"                                            geometry
0  POLYGON ((141.35179 -37.38551, 141.32921 -37.3...","{'lats': [-37.38550970419862, -37.38550754785294, -37.36748704786404, -37.36748489291519], 'lons': [141.35179039343944, 141.3292069052866, 141.3292069052866, 141.35178499047836]}"
129,S_k_514,"                                            geometry
0  POLYGON ((141.36250 -38.10721, 141.33970 -38.1...","{'lats': [-38.1072085841337, -38.10720637130024, -38.08918808311593, -38.089185871706285], 'lons': [141.36250053137633, 141.33969666920788, 141.33969666920788, 141.36249493207524]}"
130,S_k_515,"                                            geometry
0  POLYGON ((141.36419 -38.07121, 141.34140 -38.0...","{'lats': [-38.07120864017888, -38.071206430189115, -38.05318803134012, -38.05318582277278], 'lons': [141.3641949434433, 141.34140226212568, 141.34140226212568, 141.36418935411453]}"
131,S_k_516,"                                            geometry
0  POLYGON ((141.36679 -38.01711, 141.34401 -38.0...","{'lats': [-38.01710872436898, -38.01710651864745, -37.99908795355825, -37.999085749257105], 'lons': [141.3667865647927, 141.3440106482493, 141.3440106482493, 141.36678099041433]}"
132,S_k_517,"                                            geometry
0  POLYGON ((141.37287 -37.89111, 141.35013 -37.8...","{'lats': [-37.89110892029243, -37.89110672448766, -37.87308777252366, -37.87308557813449], 'lons': [141.37286713779815, 141.35013009256585, 141.35013009256585, 141.37286159807368]}"
133,S_k_518,"                                            geometry
0  POLYGON ((141.46737 -35.87381, 141.44523 -35.8...","{'lats': [-35.87381202428614, -35.87380998287178, -35.85578490037317, -35.85578286030298], 'lons': [141.4673720715735, 141.4452254212067, 141.4452254212067, 141.46736705682784]}"
134,S_k_519,"                                            geometry
0  POLYGON ((141.48372 -35.51361, 141.46168 -35.5...","{'lats': [-35.513612571373045, -35.51361055670288, -35.49558439345597, -35.49558238011814], 'lons': [141.48372241510623, 141.4616751217636, 141.4616751217636, 141.48371748856334]}"
135,S_k_520,"                                            geometry
0  POLYGON ((141.48781 -35.42361, 141.46579 -35.4...","{'lats': [-35.42361270770042, -35.42361069967563, -35.4055842671103, -35.40558226041492], 'lons': [141.48781014530599, 141.46578740245738, 141.46578740245738, 141.4878052405561]}"
136,S_k_521,"                                            geometry
0  POLYGON ((141.41657 -37.92851, 141.39382 -37.9...","{'lats': [-37.92850886216042, -37.928506663415604, -37.910487826241464, -37.910485628913676], 'lons': [141.4165728915439, 141.3938243336905, 141.3938243336905, 141.41656734155737]}"
137,S_k_522,"                                            geometry
0  POLYGON ((141.42176 -37.82041, 141.39904 -37.8...","{'lats': [-37.82040903013001, -37.82040683987496, -37.802387671018494, -37.80238548217638], 'lons': [141.42175629020772, 141.3990409498253, 141.3990409498253, 141.42175076982693]}"
138,S_k_523,"                                            geometry
0  POLYGON ((141.43250 -38.07311, 141.40970 -38.0...","{'lats': [-38.0731086372214, -38.07310642708162, -38.05508803407241, -38.055085825355135], 'lons': [141.43249523811224, 141.4097019671939, 141.4097019671939, 141.43248964825762]}"
139,S_k_524,"                                            geometry
0  POLYGON ((141.43499 -38.01911, 141.41221 -38.0...","{'lats': [-38.019108721257304, -38.0191065153781, -38.00108795643318, -38.001085751974436], 'lons': [141.43498687413881, 141.41221033862726, 141.41221033862726, 141.4349812992085]}"
140,S_k_525,"                                            geometry
0  POLYGON ((141.46706 -37.82181, 141.44434 -37.8...","{'lats': [-37.82180902795571, -37.82180683759088, -37.80378767302799, -37.80378548407615], 'lons': [141.46705650464222, 141.44434073519963, 141.44434073519963, 141.4670509838791]}"
141,S_k_526,"                                            geometry
0  POLYGON ((141.50737 -37.93121, 141.48462 -37.9...","{'lats': [-37.93120885796299, -37.931206659005824, -37.91318783012011, -37.91318563258006], 'lons': [141.50737330733497, 141.4846239175288, 141.4846239175288, 141.50736775660684]}"
142,S_k_527,"                                            geometry
0  POLYGON ((141.50927 -37.89511, 141.48653 -37.8...","{'lats': [-37.89510891407603, -37.89510671795696, -37.87708777826816, -37.87708558356484], 'lons': [141.50926775266188, 141.4865294771539, 141.4865294771539, 141.50926221184082]}"
143,S_k_528,"                                            geometry
0  POLYGON ((141.52688 -38.00381, 141.50411 -38.0...","{'lats': [-38.00380874506017, -38.00380654038699, -37.98578793444099, -37.98578573118769], 'lons': [141.52688450842228, 141.50411270645367, 141.50411270645367, 141.52687893771275]}"
144,S_k_529,"                                            geometry
0  POLYGON ((141.55058 -37.98641, 141.52782 -37.9...","{'lats': [-37.98640877212619, -37.98640656882398, -37.968387909433325, -37.968385707550325], 'lons': [141.55058182018334, 141.5278153970898, 141.5278153970898, 141.55057625426974]}"
145,S_k_530,"                                            geometry
0  POLYGON ((141.57228 -38.00501, 141.54951 -38.0...","{'lats': [-38.0050087431934, -38.005006538425654, -37.98698793616579, -37.98698573281797], 'lons': [141.57228469390367, 141.5495125208068, 141.5495125208068, 141.57227912286325]}"
146,S_k_531,"                                            geometry
0  POLYGON ((141.59359 -38.04181, 141.57081 -38.0...","{'lats': [-38.041808685935976, -38.04180647826651, -38.02378798906665, -38.0237857828185], 'lons': [141.59359038737227, 141.57080682226044, 141.57080682226044, 141.59358480617342]}"
147,S_k_532,"                                            geometry
0  POLYGON ((141.59518 -38.00571, 141.57241 -38.0...","{'lats': [-38.00570874210444, -38.005706537281526, -37.98768793717192, -37.987685733768956], 'lons': [141.59518480210627, 141.57241241250765, 141.57241241250765, 141.5951792308728]}"
148,S_k_533,"                                            geometry
0  POLYGON ((141.60017 -37.89771, 141.57743 -37.8...","{'lats': [-37.897708910035256, -37.89770671371187, -37.87968778200216, -37.87968558709463], 'lons': [141.6001681523888, 141.5774290770706, 141.5774290770706, 141.60016261085485]}"
